STUDY_ID	SAMPLE_ID	B2M
lusc_tcga_pan_can_atlas_2018	TCGA-37-4130-01	1.2154
lusc_tcga_pan_can_atlas_2018	TCGA-37-4132-01	0.6774
lusc_tcga_pan_can_atlas_2018	TCGA-37-4133-01	-1.0717
lusc_tcga_pan_can_atlas_2018	TCGA-37-4135-01	-0.6423
lusc_tcga_pan_can_atlas_2018	TCGA-37-4141-01	-1.1878
lusc_tcga_pan_can_atlas_2018	TCGA-37-5819-01	-3.5685
lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EL-01	-0.3942
lusc_tcga_pan_can_atlas_2018	TCGA-37-A5EN-01	-2.5304
lusc_tcga_pan_can_atlas_2018	TCGA-39-5011-01	-2.1489
lusc_tcga_pan_can_atlas_2018	TCGA-39-5016-01	-0.5479
lusc_tcga_pan_can_atlas_2018	TCGA-39-5019-01	-2.7788
lusc_tcga_pan_can_atlas_2018	TCGA-39-5021-01	-1.9902
lusc_tcga_pan_can_atlas_2018	TCGA-39-5022-01	1.657
lusc_tcga_pan_can_atlas_2018	TCGA-39-5024-01	0.0195
lusc_tcga_pan_can_atlas_2018	TCGA-39-5027-01	-5.0461
lusc_tcga_pan_can_atlas_2018	TCGA-39-5028-01	-1.1433
lusc_tcga_pan_can_atlas_2018	TCGA-39-5029-01	-1.6888
lusc_tcga_pan_can_atlas_2018	TCGA-39-5030-01	-0.1224
lusc_tcga_pan_can_atlas_2018	TCGA-39-5031-01	-1.8192
lusc_tcga_pan_can_atlas_2018	TCGA-39-5034-01	-1.9964
lusc_tcga_pan_can_atlas_2018	TCGA-39-5035-01	0.3023
lusc_tcga_pan_can_atlas_2018	TCGA-39-5036-01	-1.496
lusc_tcga_pan_can_atlas_2018	TCGA-39-5037-01	-3.3826
lusc_tcga_pan_can_atlas_2018	TCGA-39-5039-01	-1.5248
lusc_tcga_pan_can_atlas_2018	TCGA-39-5040-01	-4.1534
lusc_tcga_pan_can_atlas_2018	TCGA-43-2576-01	-1.6992
lusc_tcga_pan_can_atlas_2018	TCGA-43-2578-01	-3.3368
lusc_tcga_pan_can_atlas_2018	TCGA-43-2581-01	-2.703
lusc_tcga_pan_can_atlas_2018	TCGA-43-3394-01	-3.3758
lusc_tcga_pan_can_atlas_2018	TCGA-43-3920-01	0.7012
lusc_tcga_pan_can_atlas_2018	TCGA-43-5668-01	-1.5928
lusc_tcga_pan_can_atlas_2018	TCGA-43-5670-01	-4.2906
lusc_tcga_pan_can_atlas_2018	TCGA-43-6143-01	-3.4252
lusc_tcga_pan_can_atlas_2018	TCGA-43-6647-01	-2.4235
lusc_tcga_pan_can_atlas_2018	TCGA-43-6770-01	-4.5542
lusc_tcga_pan_can_atlas_2018	TCGA-43-6771-01	-2.1059
lusc_tcga_pan_can_atlas_2018	TCGA-43-6773-01	-0.9705
lusc_tcga_pan_can_atlas_2018	TCGA-43-7656-01	-1.9745
lusc_tcga_pan_can_atlas_2018	TCGA-43-7657-01	-3.7178
lusc_tcga_pan_can_atlas_2018	TCGA-43-7658-01	-2.7103
lusc_tcga_pan_can_atlas_2018	TCGA-43-8115-01	-1.3107
lusc_tcga_pan_can_atlas_2018	TCGA-43-8116-01	-3.4765
lusc_tcga_pan_can_atlas_2018	TCGA-43-8118-01	-3.2528
lusc_tcga_pan_can_atlas_2018	TCGA-43-A474-01	-6.4404
lusc_tcga_pan_can_atlas_2018	TCGA-43-A475-01	0.7249
lusc_tcga_pan_can_atlas_2018	TCGA-43-A56U-01	-0.6854
lusc_tcga_pan_can_atlas_2018	TCGA-43-A56V-01	-4.2605
lusc_tcga_pan_can_atlas_2018	TCGA-46-3765-01	-1.9054
lusc_tcga_pan_can_atlas_2018	TCGA-46-3766-01	0.4924
lusc_tcga_pan_can_atlas_2018	TCGA-46-3767-01	-0.8799
lusc_tcga_pan_can_atlas_2018	TCGA-46-3768-01	-4.4732
lusc_tcga_pan_can_atlas_2018	TCGA-46-3769-01	-0.8934
lusc_tcga_pan_can_atlas_2018	TCGA-46-6025-01	-4.9035
lusc_tcga_pan_can_atlas_2018	TCGA-46-6026-01	-6.4218
lusc_tcga_pan_can_atlas_2018	TCGA-51-4079-01	-2.5754
lusc_tcga_pan_can_atlas_2018	TCGA-51-4080-01	-3.4661
lusc_tcga_pan_can_atlas_2018	TCGA-51-4081-01	-5.8414
lusc_tcga_pan_can_atlas_2018	TCGA-52-7622-01	-1.3082
lusc_tcga_pan_can_atlas_2018	TCGA-52-7809-01	-3.9746
lusc_tcga_pan_can_atlas_2018	TCGA-52-7810-01	-6.2395
lusc_tcga_pan_can_atlas_2018	TCGA-52-7811-01	-1.4214
lusc_tcga_pan_can_atlas_2018	TCGA-52-7812-01	-3.2742
lusc_tcga_pan_can_atlas_2018	TCGA-56-1622-01	-2.4114
lusc_tcga_pan_can_atlas_2018	TCGA-56-5897-01	-1.452
lusc_tcga_pan_can_atlas_2018	TCGA-56-5898-01	-3.4299
lusc_tcga_pan_can_atlas_2018	TCGA-56-6545-01	-1.6142
lusc_tcga_pan_can_atlas_2018	TCGA-56-6546-01	-1.4622
lusc_tcga_pan_can_atlas_2018	TCGA-56-7221-01	-5.0189
lusc_tcga_pan_can_atlas_2018	TCGA-56-7222-01	-4.1427
lusc_tcga_pan_can_atlas_2018	TCGA-56-7223-01	-8.3704
lusc_tcga_pan_can_atlas_2018	TCGA-56-7579-01	-3.4859
lusc_tcga_pan_can_atlas_2018	TCGA-56-7580-01	-3.5515
lusc_tcga_pan_can_atlas_2018	TCGA-56-7582-01	-3.3794
lusc_tcga_pan_can_atlas_2018	TCGA-56-7730-01	-7.0101
lusc_tcga_pan_can_atlas_2018	TCGA-56-7731-01	-2.3667
lusc_tcga_pan_can_atlas_2018	TCGA-56-7822-01	-2.6062
lusc_tcga_pan_can_atlas_2018	TCGA-56-7823-01	-7.1402
lusc_tcga_pan_can_atlas_2018	TCGA-56-8082-01	-4.4057
lusc_tcga_pan_can_atlas_2018	TCGA-56-8083-01	-6.9702
lusc_tcga_pan_can_atlas_2018	TCGA-56-8201-01	-1.0432
lusc_tcga_pan_can_atlas_2018	TCGA-56-8304-01	-4.1066
lusc_tcga_pan_can_atlas_2018	TCGA-56-8305-01	-5.281
lusc_tcga_pan_can_atlas_2018	TCGA-56-8307-01	-6.0334
lusc_tcga_pan_can_atlas_2018	TCGA-56-8308-01	-3.6025
lusc_tcga_pan_can_atlas_2018	TCGA-56-8309-01	-0.5807
lusc_tcga_pan_can_atlas_2018	TCGA-56-8503-01	-0.1008
lusc_tcga_pan_can_atlas_2018	TCGA-56-8504-01	-2.4537
lusc_tcga_pan_can_atlas_2018	TCGA-56-8622-01	-4.2437
lusc_tcga_pan_can_atlas_2018	TCGA-56-8623-01	0.7362
lusc_tcga_pan_can_atlas_2018	TCGA-56-8624-01	-4.4891
lusc_tcga_pan_can_atlas_2018	TCGA-56-8625-01	-1.0917
lusc_tcga_pan_can_atlas_2018	TCGA-56-8626-01	-4.3326
lusc_tcga_pan_can_atlas_2018	TCGA-56-8628-01	-2.5829
lusc_tcga_pan_can_atlas_2018	TCGA-56-8629-01	-5.303
lusc_tcga_pan_can_atlas_2018	TCGA-56-A49D-01	-2.562
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BW-01	-2.0004
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BX-01	-7.5435
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BY-01	-2.4146
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZJ-01	-1.7629
lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZK-01	-3.2219
lusc_tcga_pan_can_atlas_2018	TCGA-56-A5DR-01	-3.676
lusc_tcga_pan_can_atlas_2018	TCGA-56-A5DS-01	-3.2286
lusc_tcga_pan_can_atlas_2018	TCGA-56-A62T-01	-5.5565
lusc_tcga_pan_can_atlas_2018	TCGA-58-8386-01	-2.4921
lusc_tcga_pan_can_atlas_2018	TCGA-58-8387-01	-0.1137
lusc_tcga_pan_can_atlas_2018	TCGA-58-8388-01	-2.8231
lusc_tcga_pan_can_atlas_2018	TCGA-58-8390-01	-4.452
lusc_tcga_pan_can_atlas_2018	TCGA-58-8391-01	-6.087
lusc_tcga_pan_can_atlas_2018	TCGA-58-8392-01	-5.2775
lusc_tcga_pan_can_atlas_2018	TCGA-58-8393-01	-1.5712
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46J-01	-3.7174
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46K-01	-1.5901
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46L-01	-3.561
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46M-01	-1.0949
lusc_tcga_pan_can_atlas_2018	TCGA-58-A46N-01	-7.6191
lusc_tcga_pan_can_atlas_2018	TCGA-60-2695-01	-3.117
lusc_tcga_pan_can_atlas_2018	TCGA-60-2697-01	-0.7429
lusc_tcga_pan_can_atlas_2018	TCGA-60-2698-01	-1.2252
lusc_tcga_pan_can_atlas_2018	TCGA-60-2703-01	-4.1891
lusc_tcga_pan_can_atlas_2018	TCGA-60-2704-01	-1.4215
lusc_tcga_pan_can_atlas_2018	TCGA-60-2706-01	-2.5881
lusc_tcga_pan_can_atlas_2018	TCGA-60-2707-01	-2.2969
lusc_tcga_pan_can_atlas_2018	TCGA-60-2708-01	-4.715
lusc_tcga_pan_can_atlas_2018	TCGA-60-2709-01	-0.3759
lusc_tcga_pan_can_atlas_2018	TCGA-60-2710-01	-2.8687
lusc_tcga_pan_can_atlas_2018	TCGA-60-2711-01	-3.4217
lusc_tcga_pan_can_atlas_2018	TCGA-60-2713-01	-1.4756
lusc_tcga_pan_can_atlas_2018	TCGA-60-2714-01	-2.2833
lusc_tcga_pan_can_atlas_2018	TCGA-60-2716-01	-5.1128
lusc_tcga_pan_can_atlas_2018	TCGA-60-2719-01	-3.703
lusc_tcga_pan_can_atlas_2018	TCGA-60-2720-01	-1.8764
lusc_tcga_pan_can_atlas_2018	TCGA-60-2721-01	-0.3385
lusc_tcga_pan_can_atlas_2018	TCGA-60-2722-01	-4.9293
lusc_tcga_pan_can_atlas_2018	TCGA-60-2723-01	-0.8046
lusc_tcga_pan_can_atlas_2018	TCGA-60-2724-01	-2.9755
lusc_tcga_pan_can_atlas_2018	TCGA-60-2725-01	-0.2447
lusc_tcga_pan_can_atlas_2018	TCGA-60-2726-01	-4.8624
lusc_tcga_pan_can_atlas_2018	TCGA-63-5128-01	-6.0922
lusc_tcga_pan_can_atlas_2018	TCGA-63-5131-01	-1.9846
lusc_tcga_pan_can_atlas_2018	TCGA-63-6202-01	-1.5705
lusc_tcga_pan_can_atlas_2018	TCGA-63-7020-01	-0.4336
lusc_tcga_pan_can_atlas_2018	TCGA-63-7021-01	-1.7371
lusc_tcga_pan_can_atlas_2018	TCGA-63-7022-01	-1.0493
lusc_tcga_pan_can_atlas_2018	TCGA-63-7023-01	-2.218
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5M9-01	-3.398
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MB-01	-4.2026
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MG-01	-3.2365
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MH-01	-4.7138
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MI-01	-5.2255
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MJ-01	-3.3994
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5ML-01	-3.5499
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MM-01	0.5769
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MN-01	1.0913
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MP-01	-1.0601
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MR-01	-1.4553
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MS-01	-1.6195
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MT-01	-1.4686
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MU-01	-3.9894
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MV-01	-2.848
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MW-01	-4.5739
lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MY-01	-10.9959
lusc_tcga_pan_can_atlas_2018	TCGA-66-2727-01	-2.6611
lusc_tcga_pan_can_atlas_2018	TCGA-66-2734-01	-3.2113
lusc_tcga_pan_can_atlas_2018	TCGA-66-2737-01	-1.46
lusc_tcga_pan_can_atlas_2018	TCGA-66-2742-01	-3.0086
lusc_tcga_pan_can_atlas_2018	TCGA-66-2744-01	0.1784
lusc_tcga_pan_can_atlas_2018	TCGA-66-2753-01	-3.9627
lusc_tcga_pan_can_atlas_2018	TCGA-66-2754-01	-5.0049
lusc_tcga_pan_can_atlas_2018	TCGA-66-2755-01	-1.4045
lusc_tcga_pan_can_atlas_2018	TCGA-66-2756-01	-3.8693
lusc_tcga_pan_can_atlas_2018	TCGA-66-2757-01	-2.6343
lusc_tcga_pan_can_atlas_2018	TCGA-66-2758-01	-1.31
lusc_tcga_pan_can_atlas_2018	TCGA-66-2759-01	-2.5602
lusc_tcga_pan_can_atlas_2018	TCGA-66-2763-01	-2.7678
lusc_tcga_pan_can_atlas_2018	TCGA-66-2765-01	-0.8117
lusc_tcga_pan_can_atlas_2018	TCGA-66-2766-01	-3.1477
lusc_tcga_pan_can_atlas_2018	TCGA-66-2767-01	-0.2331
lusc_tcga_pan_can_atlas_2018	TCGA-66-2768-01	0.9345
lusc_tcga_pan_can_atlas_2018	TCGA-66-2769-01	-1.1646
lusc_tcga_pan_can_atlas_2018	TCGA-66-2770-01	-0.9222
lusc_tcga_pan_can_atlas_2018	TCGA-66-2771-01	1.1651
lusc_tcga_pan_can_atlas_2018	TCGA-66-2773-01	-1.8456
lusc_tcga_pan_can_atlas_2018	TCGA-66-2777-01	-3.4599
lusc_tcga_pan_can_atlas_2018	TCGA-66-2778-01	-1.1767
lusc_tcga_pan_can_atlas_2018	TCGA-66-2780-01	-0.524
lusc_tcga_pan_can_atlas_2018	TCGA-66-2781-01	-1.7583
lusc_tcga_pan_can_atlas_2018	TCGA-66-2782-01	-1.5425
lusc_tcga_pan_can_atlas_2018	TCGA-66-2783-01	-3.6597
lusc_tcga_pan_can_atlas_2018	TCGA-66-2785-01	1.9928
lusc_tcga_pan_can_atlas_2018	TCGA-66-2786-01	0.0173
lusc_tcga_pan_can_atlas_2018	TCGA-66-2787-01	-2.4955
lusc_tcga_pan_can_atlas_2018	TCGA-66-2788-01	-0.4056
lusc_tcga_pan_can_atlas_2018	TCGA-66-2789-01	-0.9733
lusc_tcga_pan_can_atlas_2018	TCGA-66-2790-01	-2.9183
lusc_tcga_pan_can_atlas_2018	TCGA-66-2791-01	-0.9066
lusc_tcga_pan_can_atlas_2018	TCGA-66-2792-01	-3.7364
lusc_tcga_pan_can_atlas_2018	TCGA-66-2793-01	-7.4464
lusc_tcga_pan_can_atlas_2018	TCGA-66-2794-01	-1.0005
lusc_tcga_pan_can_atlas_2018	TCGA-66-2795-01	-0.9533
lusc_tcga_pan_can_atlas_2018	TCGA-66-2800-01	-2.5408
lusc_tcga_pan_can_atlas_2018	TCGA-68-7755-01	-4.4552
lusc_tcga_pan_can_atlas_2018	TCGA-68-7756-01	-3.4197
lusc_tcga_pan_can_atlas_2018	TCGA-68-7757-01	-2.777
lusc_tcga_pan_can_atlas_2018	TCGA-68-8250-01	-2.4129
lusc_tcga_pan_can_atlas_2018	TCGA-68-8251-01	-2.086
lusc_tcga_pan_can_atlas_2018	TCGA-68-A59I-01	-3.3264
lusc_tcga_pan_can_atlas_2018	TCGA-68-A59J-01	-0.9363
lusc_tcga_pan_can_atlas_2018	TCGA-6A-AB49-01	-3.176
lusc_tcga_pan_can_atlas_2018	TCGA-70-6722-01	-1.6771
lusc_tcga_pan_can_atlas_2018	TCGA-70-6723-01	-2.3583
lusc_tcga_pan_can_atlas_2018	TCGA-77-6842-01	-1.6671
lusc_tcga_pan_can_atlas_2018	TCGA-77-6843-01	-4.715
lusc_tcga_pan_can_atlas_2018	TCGA-77-6844-01	-4.2495
lusc_tcga_pan_can_atlas_2018	TCGA-77-6845-01	-7.7504
lusc_tcga_pan_can_atlas_2018	TCGA-77-7138-01	-3.59
lusc_tcga_pan_can_atlas_2018	TCGA-77-7139-01	-4.1909
lusc_tcga_pan_can_atlas_2018	TCGA-77-7140-01	-4.6364
lusc_tcga_pan_can_atlas_2018	TCGA-77-7141-01	-3.5762
lusc_tcga_pan_can_atlas_2018	TCGA-77-7142-01	-2.0544
lusc_tcga_pan_can_atlas_2018	TCGA-77-7335-01	0.9688
lusc_tcga_pan_can_atlas_2018	TCGA-77-7337-01	-3.3582
lusc_tcga_pan_can_atlas_2018	TCGA-77-7338-01	-3.6658
lusc_tcga_pan_can_atlas_2018	TCGA-77-7463-01	-4.7821
lusc_tcga_pan_can_atlas_2018	TCGA-77-7465-01	-0.6654
lusc_tcga_pan_can_atlas_2018	TCGA-77-8007-01	-1.8038
lusc_tcga_pan_can_atlas_2018	TCGA-77-8008-01	-2.0556
lusc_tcga_pan_can_atlas_2018	TCGA-77-8009-01	-3.7972
lusc_tcga_pan_can_atlas_2018	TCGA-77-8128-01	-5.8245
lusc_tcga_pan_can_atlas_2018	TCGA-77-8130-01	-4.06
lusc_tcga_pan_can_atlas_2018	TCGA-77-8131-01	-0.1593
lusc_tcga_pan_can_atlas_2018	TCGA-77-8133-01	-2.6469
lusc_tcga_pan_can_atlas_2018	TCGA-77-8136-01	-0.6714
lusc_tcga_pan_can_atlas_2018	TCGA-77-8138-01	-2.3192
lusc_tcga_pan_can_atlas_2018	TCGA-77-8139-01	-4.3023
lusc_tcga_pan_can_atlas_2018	TCGA-77-8140-01	-5.8443
lusc_tcga_pan_can_atlas_2018	TCGA-77-8143-01	-5.9439
lusc_tcga_pan_can_atlas_2018	TCGA-77-8144-01	-3.6714
lusc_tcga_pan_can_atlas_2018	TCGA-77-8145-01	-3.3175
lusc_tcga_pan_can_atlas_2018	TCGA-77-8148-01	-3.7611
lusc_tcga_pan_can_atlas_2018	TCGA-77-8150-01	-3.5024
lusc_tcga_pan_can_atlas_2018	TCGA-77-8153-01	-8.2555
lusc_tcga_pan_can_atlas_2018	TCGA-77-8154-01	-5.0103
lusc_tcga_pan_can_atlas_2018	TCGA-77-8156-01	-2.0928
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5FZ-01	-0.026
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G1-01	-2.2845
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G3-01	-4.1568
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G6-01	-6.043
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G7-01	-4.744
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G8-01	-4.0576
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GB-01	-1.5584
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GF-01	-2.266
lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GH-01	-0.725
lusc_tcga_pan_can_atlas_2018	TCGA-79-5596-01	-6.1056
lusc_tcga_pan_can_atlas_2018	TCGA-85-6175-01	-1.5313
lusc_tcga_pan_can_atlas_2018	TCGA-85-6560-01	-3.0916
lusc_tcga_pan_can_atlas_2018	TCGA-85-6561-01	-2.1003
lusc_tcga_pan_can_atlas_2018	TCGA-85-6798-01	-6.3804
lusc_tcga_pan_can_atlas_2018	TCGA-85-7696-01	-3.2667
lusc_tcga_pan_can_atlas_2018	TCGA-85-7697-01	-2.567
lusc_tcga_pan_can_atlas_2018	TCGA-85-7698-01	-2.3525
lusc_tcga_pan_can_atlas_2018	TCGA-85-7699-01	-1.9889
lusc_tcga_pan_can_atlas_2018	TCGA-85-7710-01	-0.2993
lusc_tcga_pan_can_atlas_2018	TCGA-85-7843-01	-3.0794
lusc_tcga_pan_can_atlas_2018	TCGA-85-7844-01	-3.2883
lusc_tcga_pan_can_atlas_2018	TCGA-85-7950-01	0.3992
lusc_tcga_pan_can_atlas_2018	TCGA-85-8048-01	-0.0645
lusc_tcga_pan_can_atlas_2018	TCGA-85-8049-01	-1.8888
lusc_tcga_pan_can_atlas_2018	TCGA-85-8052-01	-5.1922
lusc_tcga_pan_can_atlas_2018	TCGA-85-8070-01	-2.9112
lusc_tcga_pan_can_atlas_2018	TCGA-85-8071-01	-3.9011
lusc_tcga_pan_can_atlas_2018	TCGA-85-8072-01	-3.348
lusc_tcga_pan_can_atlas_2018	TCGA-85-8276-01	-1.9048
lusc_tcga_pan_can_atlas_2018	TCGA-85-8277-01	-1.8657
lusc_tcga_pan_can_atlas_2018	TCGA-85-8287-01	-1.88
lusc_tcga_pan_can_atlas_2018	TCGA-85-8288-01	-2.7851
lusc_tcga_pan_can_atlas_2018	TCGA-85-8350-01	-1.6729
lusc_tcga_pan_can_atlas_2018	TCGA-85-8351-01	-2.7779
lusc_tcga_pan_can_atlas_2018	TCGA-85-8352-01	-5.2421
lusc_tcga_pan_can_atlas_2018	TCGA-85-8353-01	-2.9285
lusc_tcga_pan_can_atlas_2018	TCGA-85-8354-01	-5.6908
lusc_tcga_pan_can_atlas_2018	TCGA-85-8355-01	-1.0027
lusc_tcga_pan_can_atlas_2018	TCGA-85-8479-01	-6.1826
lusc_tcga_pan_can_atlas_2018	TCGA-85-8481-01	0.4833
lusc_tcga_pan_can_atlas_2018	TCGA-85-8580-01	-5.3865
lusc_tcga_pan_can_atlas_2018	TCGA-85-8582-01	-2.7243
lusc_tcga_pan_can_atlas_2018	TCGA-85-8584-01	-1.6209
lusc_tcga_pan_can_atlas_2018	TCGA-85-8664-01	-6.8222
lusc_tcga_pan_can_atlas_2018	TCGA-85-8666-01	-4.008
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CL-01	-3.3932
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CN-01	-4.3426
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JB-01	-4.7568
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JC-01	-1.9897
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4PA-01	-1.5227
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QQ-01	-4.7176
lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QR-01	-5.2102
lusc_tcga_pan_can_atlas_2018	TCGA-85-A50M-01	-4.3988
lusc_tcga_pan_can_atlas_2018	TCGA-85-A50Z-01	-2.2021
lusc_tcga_pan_can_atlas_2018	TCGA-85-A510-01	-2.4264
lusc_tcga_pan_can_atlas_2018	TCGA-85-A511-01	-1.4901
lusc_tcga_pan_can_atlas_2018	TCGA-85-A512-01	-3.1807
lusc_tcga_pan_can_atlas_2018	TCGA-85-A513-01	-0.8492
lusc_tcga_pan_can_atlas_2018	TCGA-85-A53L-01	-4.3737
lusc_tcga_pan_can_atlas_2018	TCGA-85-A5B5-01	-5.687
lusc_tcga_pan_can_atlas_2018	TCGA-90-6837-01	-2.6812
lusc_tcga_pan_can_atlas_2018	TCGA-90-7766-01	-1.4114
lusc_tcga_pan_can_atlas_2018	TCGA-90-7767-01	-1.6327
lusc_tcga_pan_can_atlas_2018	TCGA-90-7769-01	-5.5299
lusc_tcga_pan_can_atlas_2018	TCGA-90-7964-01	-5.1976
lusc_tcga_pan_can_atlas_2018	TCGA-90-A4ED-01	-3.4951
lusc_tcga_pan_can_atlas_2018	TCGA-90-A4EE-01	-1.5544
lusc_tcga_pan_can_atlas_2018	TCGA-90-A59Q-01	1.6103
lusc_tcga_pan_can_atlas_2018	TCGA-92-7340-01	-2.0784
lusc_tcga_pan_can_atlas_2018	TCGA-92-7341-01	-3.7019
lusc_tcga_pan_can_atlas_2018	TCGA-92-8063-01	-4.8017
lusc_tcga_pan_can_atlas_2018	TCGA-92-8064-01	-0.9474
lusc_tcga_pan_can_atlas_2018	TCGA-92-8065-01	-2.6028
lusc_tcga_pan_can_atlas_2018	TCGA-94-7033-01	-1.4504
lusc_tcga_pan_can_atlas_2018	TCGA-94-7557-01	-4.0089
lusc_tcga_pan_can_atlas_2018	TCGA-94-7943-01	-3.4437
lusc_tcga_pan_can_atlas_2018	TCGA-94-8035-01	-5.6463
lusc_tcga_pan_can_atlas_2018	TCGA-94-8490-01	-7.1721
lusc_tcga_pan_can_atlas_2018	TCGA-94-8491-01	-2.9002
lusc_tcga_pan_can_atlas_2018	TCGA-94-A4VJ-01	-1.5357
lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I4-01	-3.9987
lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I6-01	-4.6825
lusc_tcga_pan_can_atlas_2018	TCGA-96-7544-01	-2.5926
lusc_tcga_pan_can_atlas_2018	TCGA-96-7545-01	-2.1412
lusc_tcga_pan_can_atlas_2018	TCGA-96-8169-01	-2.4455
lusc_tcga_pan_can_atlas_2018	TCGA-96-8170-01	-3.3598
lusc_tcga_pan_can_atlas_2018	TCGA-96-A4JL-01	-1.2111
lusc_tcga_pan_can_atlas_2018	TCGA-98-7454-01	-0.4148
lusc_tcga_pan_can_atlas_2018	TCGA-98-8020-01	-1.2399
lusc_tcga_pan_can_atlas_2018	TCGA-98-8021-01	-4.3656
lusc_tcga_pan_can_atlas_2018	TCGA-98-8022-01	-1.1073
lusc_tcga_pan_can_atlas_2018	TCGA-98-8023-01	-0.8004
lusc_tcga_pan_can_atlas_2018	TCGA-98-A538-01	-3.9909
lusc_tcga_pan_can_atlas_2018	TCGA-98-A539-01	-4.759
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53A-01	-4.6338
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53B-01	-1.4962
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53C-01	-0.6881
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53D-01	-1.8421
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53H-01	-1.451
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53I-01	-2.4454
lusc_tcga_pan_can_atlas_2018	TCGA-98-A53J-01	-2.8403
lusc_tcga_pan_can_atlas_2018	TCGA-J1-A4AH-01	-5.6774
lusc_tcga_pan_can_atlas_2018	TCGA-L3-A4E7-01	-3.1293
lusc_tcga_pan_can_atlas_2018	TCGA-L3-A524-01	-5.6243
lusc_tcga_pan_can_atlas_2018	TCGA-LA-A446-01	-5.8787
lusc_tcga_pan_can_atlas_2018	TCGA-LA-A7SW-01	-5.9472
lusc_tcga_pan_can_atlas_2018	TCGA-MF-A522-01	-4.7795
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HD-01	-3.9236
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HE-01	0.1893
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HF-01	-9.5175
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HG-01	-3.7746
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HH-01	-5.7811
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HI-01	-6.0542
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HJ-01	0.5538
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HK-01	-4.2813
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HL-01	-0.9785
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HM-01	-1.3313
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HN-01	-1.9276
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HO-01	-4.189
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HP-01	-3.4941
lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HQ-01	-2.6611
